Code equipement,Libellé equipement,Code domaine,Code famille,Etat de santé,Quantité,IRSI,Typologie,Mode de gestion,Code batiment,Code zone,Code local,Code superviseur,Motif de l'évaluation,Origine date mise en service,Motif si état santé impossible,Modèle,Référence,SME/Développement durable,Code DPGF,Débit d'air (m3/h)-AIR,Pression (bar)-AIR,Puissance (kW)-AIR,Type-AIR,Type-CFA,Type-CFO,Puissance (kW)-CFO,Puissance (kVA)-CFO,Cyce (nbr de démarrage)-CFO,Nature diélectrique-CFO,Alimentation (V)-CFO,Type d'éclairage-CFO,Diélectrique transfo. (I)-CFO,Batterie (nbr)-CFO,Anti déflagrant-CFO,Type de batterie-CFO,Programmation-CFO,Zone desservie-CFO,Puissance transormateur (kVA)-CFO,Type de télécommande-CFO,Puissance souscrite-CFO,Tension altérnateur (V)-CFO,Horaire de fonctionnement-CFO,Sortie source centrale (V)-CFO,Puissance source centrale (W)-CFO,Type-CVC,Débit d'air (m3/h)-CVC,Débit d'eau (m3/h)-CVC,Régime eau E/S (°C)-CVC,Régime air E/S (°C)-CVC,Type de fluide frigorignène-CVC,Charge fluide (kg)-CVC,Pilotage-CVC,Type de régulation-CVC,Puissance (kW)-CVC,Régulation-CVC,Horaire de fin-CVC,Unité de stockage-CVC,Capacité cuve (m3)-CVC,Alarme cuve-CVC,Pression (bar)-CVC,Puissance thermique (kW)-CVC,Type de pré-filtration-CVC,Puissance frigorifique (kW)-CVC,Puissance therm. évacuée (kW)-CVC,Pulvériation d'eau-CVC,Type de filtration-CVC,Type de programmation-CVC,Type de reversibilité-CVC,Caractéristique-CVC,Type-ESV,Type-FAC,Pilotage à distance-GTB,Nombre de points-GTB,Autres-GTB,Mobilité-LEV,Niveaux (nbr)-LEV,Course (m)-LEV,Vitesse (m/s)-LEV,Charge (kg)-LEV,Portes vantaux (nbr)-LEV,Nombre de vitesse-LEV,N° ref. fournisseur-LEV,Type-OUV,Type-PAU,Portes vantaux (nbr)-PAU,Hauteur (m)-PAU,Largeur (m)-PAU,N° ref. fournisseur-PAU,Type de motorisation-PAU,Type-PIE,Diamètre RIA (mm)-PIE,Longueur du tuyau (m)-PIE,Pression (bar)-PIE,Type de commande-PIE,Modèle commande-PIE,Type de gaz-PIE,Volume bouteilles-PIE,Nombre de bouteilles-PIE,Débit d'eau (m3/h)-PIE,Puissance surpresseur (kW)-PIE,Nombre de niveaux-PIE,Nombre de prises doubles-PIE,Nombre de prises simples-PIE,Diamètre robinet (mm)-PIE,Type-PLB,Type de filtration-PLB,Débit d'eau (m3/h)-PLB,Puissance (kW)-PLB,Puissance totale (kW)-PLB,Régime eau E/S (°C)-PLB,Capacité (L)-PLB,Capacité (m3)-PLB,Calorifugeage réseau-PLB,Type-POR,Type-SOE,Type-SSI,Nombre de zone-SSI,Mode de transmission-SSI,Type-SUP,Surface (m2)-TOI,Type-VRD,Type de réseau-VRD,Equipment commun/privatif,Fiabilité date mise en service,Organe vital,Adressable-CFO,Accessibilité (hauteur)-CFO,Coupure locale-CFO,Télécommande-CFO,Type de flux-CVC,Adiabétique-CVC,Type de débit-CVC,Batterie chaude-CVC,Batterie froide-CVC,Recyclage-CVC,Thermostatique-CVC,Composition (matière)-CVC,Récupération de chaleur-CVC,Type-GTB,CVC-GTB,Eclairages-GTB,Stores-GTB,Type-LEV,Type de portes palière-LEV,Stores-PAU,Type d'automatisme-PAU,Modèle extincteur-PIE,Commande fermeture-PIE,Commande ouverture-PIE,Mode ouverture-PIE,Stockage-PLB,Adressable-SSI,Accessibilité-TOI,Niveau equipement,Quantite,Code statut,Libelle statut,Equipement règlementaire,Niveau Equipement1,statut_site
15708-PIE-CARL-ENS,Ens. Alarme incendie T4/Diffuseur/Déclencheur,PIE,CARL,,1.0,820231,BP,MONO,157081,,,M71,,,,,,Oui,PI11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,ES,En Service,OUI,1.0,actif
15708-PIE-SIRE-ENS,Diffuseur sonore,PIE,SIRE,,1.0,820231,BP,MONO,157081,,,M71,,,,,,Oui,PI30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,OUI,2.0,actif
15565-PIE-CARL-ENS,Ens. Alarme incendie T4/Diffuseur/Déclencheur,PIE,CARL,,1.0,821251,PDC,BDS,155651,,,M71,,,,,,Oui,PI11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,ES,En Service,OUI,1.0,actif
15596-PIE-CARL-ENS,Ens. Alarme incendie T4/Diffuseur/Déclencheur,PIE,CARL,,2.0,821691,BP,MONO,155961,,,M71,,,,,,Oui,PI11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
15596-PIE-DMAN-ENS,Boitier déclencheur manuel,PIE,DMAN,,2.0,821691,BP,MONO,155961,,,M71,,,,,,Oui,PI28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,ES,En Service,OUI,2.0,actif
15596-PIE-SIRE-002,Sonorisation L-SA,PIE,SIRE,2.0,1.0,821691,BP,MONO,155961,RDC_PP,ZPV-01,M71,,,,,,Oui,PI30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,ES,En Service,OUI,3.0,actif
21090-CVC-CTAI-037,CTA 327 double flux > 9 000 m³/h,CVC,CTAI,,1.0,240533,PIFC,MONO,210901,RDC-PP,ATE-310,M52,,,,CARRIER,THLZ 560,,CVC60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,ES,En Service,OUI,1.0,actif
21090-CVC-CTAI-038,CTA 324 simple flux </=3 000 m³/h St. Clichés,CVC,CTAI,,1.0,240533,PIFC,MONO,210901,RDC-PP,ATE-325,M52,,,,0,,0,CVC54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,ES,En Service,OUI,1.0,actif
21090-CVC-39,CTA 128 double flux 3000 a 6000 Polishmaster,CVC,CTAI,,1.0,240533,PIFC,MONO,210901,RDC-PP,ATE-414,M52,,,,,,,CVC57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,ES,En Service,OUI,1.0,actif
21090-CVC-CTAI-039,CTA 128 double flux 3000 a 6000 Polishmaster,CVC,CTAI,,1.0,240533,PIFC,MONO,210901,RDC-PP,ATE-414,M52,,,,0,,0,CVC58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,ES,En Service,OUI,1.0,actif
21460-PIE-SIRE-ENS, Sirène  Diffuseur sonore,PIE,SIRE,,1.0,121676,PDC,MONO,214601,,,M71,,,,,,OUI,PI30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,OUI,2.0,actif
20088-CFO-TGBT-001,TGBT avec abonnement VERT > 250 KVA,CFO,TGBT,,1.0,310012,PIFC,MONO,200880,,,M71,,,,,,,CFO53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,ES,En Service,NON,1.0,actif
24562-PLB-SEHY-001,Séparateur à hydrocarbure,PLB,SEHY,,1.0,550032,PDC,MONO,245621,,,M33,,,,,,,CVC134-Séparateur à hydrocarbure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,ES,En Service,NON,1.0,actif
24857-PLB-ADOU-001,Adoucisseur,PLB,ADOU,,1.0,554631,PDC,BDS,248571,,,M33,,,,,,,CVC129-Adoucisseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,NON,1.0,actif
29784-CFO-TGBT-001,TGBT avec abonnement BLEU de 3 à 36 KVA,CFO,TGBT,,2.0,318697,BP,MONO,297841,,,M71,,,,,,,CFO53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,NON,1.0,actif
24694-CVC-RADI-0011,Radiateur à eau chaude,CVC,RADI,1.0,63.0,549223,LBPS,GEMIB,246941,,,M33,,,,,,,CVC32-Radiateur à eau chaude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,63.0,ES,En Service,NON,2.0,actif
24694-CVC-BOUE-877,"Bouche ou grille ou diffuseur, tous types",CVC,BOUE,,211.0,549223,LBPS,GEMIB,246941,,,M33,,,,,,,CVC68-Bouche Grille Diffuseur tous types,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,211.0,ES,En Service,OUI,2.0,actif
10619-CVC-GRFR-ENS,Ensemble - Groupe frigorifique,CVC,GRFR,,6.0,770831,BP,BDS,106191,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,ES,En Service,OUI,1.0,actif
10644-PLB-DISH-ENS,Ensemble - Disconnecteur,PLB,DISH,,2.0,771088,PDC,MONO,106441,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
11066-CVC-CHF1-ENS,Ensemble - Chaudière fioul / gaz < 100 kW,CVC,CHF1,,2.0,773492,BP,MONO,110661,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,inactif
13653-CVC-CHF3-ENS,Ensemble - Chaudière fioul / gaz 400 kW - 1MW,CVC,CHF3,,4.0,779364,PI,GEIMO,136531,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,ES,En Service,NON,1.0,actif
13653-CVC-CTAI-ENS,Ensemble - CTA,CVC,CTAI,,2.0,779364,PI,GEIMO,136531,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
13653-PLB-DISH-ENS,Ensemble - Disconnecteur,PLB,DISH,,2.0,779364,PI,GEIMO,136531,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
13661-PLB-DISH-ENS,Ensemble - Disconnecteur,PLB,DISH,,2.0,779212,PDC,MONO,136611,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
13791-CVC-CHF2-ENS,Ensemble - Chaudière fioul / gaz 100-400 kW,CVC,CHF2,,2.0,772841,PI,GEIMO,137911,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
13835-CVC-CHF1-ENS,Ensemble - Chaudière fioul / gaz < 100 kW,CVC,CHF1,,2.0,772586,BP,MONO,138351,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
13925-CVC-CTAI-ENS,Ensemble - CTA,CVC,CTAI,,3.0,770086,PIFC,MONO,139251,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,ES,En Service,OUI,1.0,actif
13925-PLB-DISH-ENS,Ensemble - Disconnecteur,PLB,DISH,,2.0,770086,PIFC,MONO,139251,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
13930-CVC-CHF2-ENS,Ensemble - Chaudière fioul / gaz 100-400 kW,CVC,CHF2,,2.0,770081,PDC,MONO,139301,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
13931-CVC-CHF2-ENS,Ensemble - Chaudière fioul / gaz 100-400 kW,CVC,CHF2,,2.0,770079,PIFC,MONO,139311,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
13931-CVC-CTAI-ENS,Ensemble - CTA,CVC,CTAI,,6.0,770079,PIFC,MONO,139311,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,ES,En Service,OUI,1.0,actif
13931-PLB-DISH-ENS,Ensemble - Disconnecteur,PLB,DISH,,3.0,770079,PIFC,MONO,139311,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,ES,En Service,OUI,1.0,actif
14186-CVC-CHF1-ENS,Ensemble - Chaudière fioul / gaz < 100 kW,CVC,CHF1,,2.0,771481,BP,MONO,141861,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
14203-CVC-CHF1-ENS,Ensemble - Chaudière fioul / gaz < 100 kW,CVC,CHF1,,2.0,771921,BP,MONO,142031,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,inactif
14209-CVC-CHF1-ENS,Ensemble - Chaudière fioul / gaz < 100 kW,CVC,CHF1,,2.0,771821,BP,MONO,142091,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
14621-CVC-CHF1-ENS,Ensemble - Chaudière fioul / gaz < 100 kW,CVC,CHF1,,2.0,774791,BP,MONO,146211,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
15890-CVC-CTAI-ENS,Ensemble - CTA,CVC,CTAI,,2.0,919833,BP,MONO,158901,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,inactif
15893-CVC-CTAI-ENS,Ensemble - CTA,CVC,CTAI,,2.0,919721,PDC,BDS,158931,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
15902-CVC-CTAI-ENS,Ensemble - CTA,CVC,CTAI,,2.0,919465,PI,GEIMO,159021,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
16033-CVC-CHF2-ENS,Ensemble - Chaudière fioul / gaz 100-400 kW,CVC,CHF2,,2.0,915891,PDC,BDS,160331,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
16056-CVC-CHF2-ENS,Ensemble - Chaudière fioul / gaz 100-400 kW,CVC,CHF2,,2.0,916871,PDC,BDS,160561,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
16056-CVC-CTAI-ENS,Ensemble - CTA,CVC,CTAI,,2.0,916871,PDC,BDS,160561,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
16087-CVC-CHF1-ENS,Ensemble - Chaudière fioul / gaz < 100 kW,CVC,CHF1,,2.0,914327,PDC,BDS,160871,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
16361-CVC-CHF1-ENS,Ensemble - Chaudière fioul / gaz < 100 kW,CVC,CHF1,,2.0,779721,BP,MONO,163611,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,inactif
16450-CVC-CHF1-ENS,Ensemble - Chaudière fioul / gaz < 100 kW,CVC,CHF1,,2.0,910016,BP,MONO,164501,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
16737-CVC-CHF2-ENS,Ensemble - Chaudière fioul / gaz 100-400 kW,CVC,CHF2,,2.0,911147,PDC,BDS,167371,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
16737-PLB-DISH-ENS,Ensemble - Disconnecteur,PLB,DISH,,2.0,911147,PDC,BDS,167371,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
16775-CVC-CHF1-ENS,Ensemble - Chaudière fioul / gaz < 100 kW,CVC,CHF1,,3.0,913866,PDC,BDS,167751,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,ES,En Service,OUI,1.0,actif
16782-CVC-CHF2-ENS,Ensemble - Chaudière fioul / gaz 100-400 kW,CVC,CHF2,,2.0,913459,PDC,BDS,167821,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
16786-CVC-CHF2-ENS,Ensemble - Chaudière fioul / gaz 100-400 kW,CVC,CHF2,,2.0,913261,PI,GEIMO,167861,,,M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,ES,En Service,OUI,1.0,actif
